Time 	 Roll 	 Pitch
59411; -3.118435; -0.029188 
59421; -3.114518; -0.030070 
59431; -3.115468; -0.022099 
59441; -3.122480; -0.020114 
59451; -3.119284; -0.025343 
59461; -3.120189; -0.024454 
59471; -3.120189; -0.021399 
59481; -3.131389; -0.010203 
59491; -3.106815; -0.013907 
59501; -3.126458; -0.027235 
59511; -3.116140; -0.019340 
59521; -3.126178; -0.019522 
59531; -3.123190; -0.024531 
59541; -3.116345; -0.030284 
59551; -3.122306; -0.039566 
59561; -3.118199; -0.043704 
59571; -3.130471; -0.048493 
59581; -3.123504; -0.049198 
59591; -3.126488; -0.049300 
59601; -3.119352; -0.045458 
59611; -3.118104; -0.043882 
59621; -3.113403; -0.041249 
59631; -3.122557; -0.043052 
59641; -3.121495; -0.042178 
59651; -3.124247; -0.042824 
59661; -3.123019; -0.044339 
59671; -3.116140; -0.054917 
59681; -3.121414; -0.063474 
59691; -3.123227; -0.059105 
59701; -3.128355; -0.060004 
59711; -3.119284; -0.064802 
59721; -3.118199; -0.076129 
59731; -3.121595; -0.076833 
59741; -3.125284; -0.085407 
59751; -3.128395; -0.086074 
59761; -3.126288; -0.086508 
59771; -3.118411; -0.088454 
59781; -3.122519; -0.092091 
59791; -3.134551; -0.101260 
59801; -3.122364; -0.109859 
59811; -3.129423; -0.112096 
59821; -3.133371; -0.114600 
59831; 3.141593; -0.097727 
59841; -3.133277; -0.074702 
59851; -3.125234; -0.078560 
59861; -3.111390; -0.091345 
59871; -3.122227; -0.104592 
59881; -3.127161; -0.114943 
59891; -3.132372; -0.125358 
59901; -3.126209; -0.138577 
59911; -3.120124; -0.151155 
59921; -3.127366; -0.158203 
59931; -3.126488; -0.160718 
59941; -3.134428; -0.166306 
59951; -3.132343; -0.174958 
59961; -3.133354; -0.178306 
59971; -3.137469; -0.182482 
59981; -3.136485; -0.187750 
59991; -3.138513; -0.204492 
60001; -3.129348; -0.208150 
60011; -3.135458; -0.221262 
60021; -3.135483; -0.221359 
60031; -3.136532; -0.222949 
60041; -3.137511; -0.221798 
60051; -3.131347; -0.214858 
60061; -3.136427; -0.219541 
60071; 3.140541; -0.212314 
60081; 3.131011; -0.207538 
60091; 3.141593; -0.216789 
